uuid,unitsSold,unitPrice,unitCost,totalRevenue,totalCost,totalProfit
400167834,7410,668.27,502.54,4951880.7,3723821.4,1228059.3
605248677,5388,154.06,90.93,830075.28,489930.84,340144.44
151987540,5346,421.89,364.69,2255423.94,1949632.74,305791.2
429495751,6192,109.28,35.84,676661.76,221921.28,454740.48
197197139,3870,437.2,263.33,1691964,1019087.1,672876.9
534828031,6354,421.89,364.69,2680689.06,2317240.26,363448.8
792437255,8648,651.21,524.96,5631664.08,4539854.08,1091810
840386140,7789,651.21,524.96,5072274.69,4088913.44,983361.25
619348514,7843,154.06,90.93,1208292.58,713163.99,495128.59
590310704,4910,154.06,90.93,756434.6,446466.3,309968.3
384571540,2120,255.28,159.42,541193.6,337970.4,203223.2
153742349,4632,421.89,364.69,1954194.48,1689244.08,264950.4
119746959,4641,437.2,263.33,2029045.2,1222114.53,806930.67
124821698,6369,205.7,117.11,1310103.3,745873.59,564229.71
981515395,1072,421.89,364.69,452266.08,390947.68,61318.4
422689378,2035,205.7,117.11,418599.5,238318.85,180280.65
751517474,9576,205.7,117.11,1969783.2,1121445.36,848337.84
291486012,6043,205.7,117.11,1243045.1,707695.73,535349.37
136393821,817,205.7,117.11,168056.9,95678.87,72378.03
100352227,5309,421.89,364.69,2239814.01,1936139.21,303674.8
967785060,7960,437.2,263.33,3480112,2096106.8,1384005.2
443428647,9245,421.89,364.69,3900373.05,3371559.05,528814
802331817,6669,47.45,31.79,316444.05,212007.51,104436.54
339855897,9767,47.45,31.79,463444.15,310492.93,152951.22
121674716,5107,668.27,502.54,3412854.89,2566471.78,846383.11
833774602,1288,651.21,524.96,838758.48,676148.48,162610
532454383,3939,651.21,524.96,2565116.19,2067817.44,497298.75
494325387,722,421.89,364.69,304604.58,263306.18,41298.4
266311442,6329,47.45,31.79,300311.05,201198.91,99112.14
815648877,7483,9.33,6.92,69816.39,51782.36,18034.03
479886519,7940,668.27,502.54,5306063.8,3990167.6,1315896.2
816885697,3486,81.73,56.67,284910.78,197551.62,87359.16
754820239,6937,47.45,31.79,329160.65,220527.23,108633.42
642176473,3144,437.2,263.33,1374556.8,827909.52,546647.28
897753226,3985,152.58,97.44,608031.3,388298.4,219732.9
660661828,3371,154.06,90.93,519336.26,306525.03,212811.23
940326106,2246,205.7,117.11,462002.2,263029.06,198973.14
566482388,3582,9.33,6.92,33420.06,24787.44,8632.62
239179503,7385,9.33,6.92,68902.05,51104.2,17797.85
278778779,5691,47.45,31.79,270037.95,180916.89,89121.06
175954043,7566,421.89,364.69,3192019.74,2759244.54,432775.2
841691625,4111,47.45,31.79,195066.95,130688.69,64378.26
557290351,3454,205.7,117.11,710487.8,404497.94,305989.86
824361550,5757,668.27,502.54,3847230.39,2893122.78,954107.61
514829051,8212,421.89,364.69,3464560.68,2994834.28,469726.4
820929181,42,9.33,6.92,391.86,290.64,101.22
305210769,7504,421.89,364.69,3165862.56,2736633.76,429228.8
750535142,8882,668.27,502.54,5935574.14,4463560.28,1472013.86
410076129,9494,9.33,6.92,88579.02,65698.48,22880.54
757320058,6689,421.89,364.69,2822022.21,2439411.41,382610.8
636065757,4847,152.58,97.44,739555.26,472291.68,267263.58
310424554,379,9.33,6.92,3536.07,2622.68,913.39
114820277,6726,47.45,31.79,319148.7,213819.54,105329.16
903989255,9364,47.45,31.79,444321.8,297681.56,146640.24
902980315,796,437.2,263.33,348011.2,209610.68,138400.52
657154786,5559,421.89,364.69,2345286.51,2027311.71,317974.8
782186496,5221,152.58,97.44,796620.18,508734.24,287885.94
614061772,3379,668.27,502.54,2258084.33,1698082.66,560001.67
459079444,664,152.58,97.44,101313.12,64700.16,36612.96
243850839,9737,152.58,97.44,1485671.46,948773.28,536898.18
865299785,290,205.7,117.11,59653,33961.9,25691.1
140662610,4047,205.7,117.11,832467.9,473944.17,358523.73
457488143,9763,205.7,117.11,2008249.1,1143344.93,864904.17
223637712,8223,9.33,6.92,76720.59,56903.16,19817.43
617285144,7246,255.28,159.42,1849758.88,1155157.32,694601.56
636916768,6680,437.2,263.33,2920496,1759044.4,1161451.6
251331412,3405,255.28,159.42,869228.4,542825.1,326403.3
849640405,6331,437.2,263.33,2767913.2,1667142.23,1100770.97
291267573,1402,109.28,35.84,153210.56,50247.68,102962.88
555949246,6591,651.21,524.96,4292125.11,3460011.36,832113.75
993734252,6903,152.58,97.44,1053259.74,672628.32,380631.42
574983918,9374,668.27,502.54,6264362.98,4710809.96,1553553.02
140372073,8071,81.73,56.67,659642.83,457383.57,202259.26
150885045,9093,152.58,97.44,1387409.94,886021.92,501388.02
237821662,5570,47.45,31.79,264296.5,177070.3,87226.2
552793252,2662,205.7,117.11,547573.4,311746.82,235826.58
417723643,2564,668.27,502.54,1713444.28,1288512.56,424931.72
574849164,9497,668.27,502.54,6346560.19,4772622.38,1573937.81
936718642,4717,154.06,90.93,726701.02,428916.81,297784.21
136193406,1510,421.89,364.69,637053.9,550681.9,86372
476447284,194,9.33,6.92,1810.02,1342.48,467.54
280966603,3116,9.33,6.92,29072.28,21562.72,7509.56
643550193,9658,154.06,90.93,1487911.48,878201.94,609709.54
478309381,1230,9.33,6.92,11475.9,8511.6,2964.3
569667994,6274,421.89,364.69,2646937.86,2288065.06,358872.8
422362363,5264,668.27,502.54,3517773.28,2645370.56,872402.72
511441314,5705,9.33,6.92,53227.65,39478.6,13749.05
932266175,7133,651.21,524.96,4645080.93,3744539.68,900541.25
950510776,6116,109.28,35.84,668356.48,219197.44,449159.04
352161443,1252,9.33,6.92,11681.16,8663.84,3017.32
793517005,8170,437.2,263.33,3571924,2151406.1,1420517.9
851188790,4533,651.21,524.96,2951934.93,2379643.68,572291.25
972100627,5033,437.2,263.33,2200427.6,1325339.89,875087.71
323488843,6392,205.7,117.11,1314834.4,748567.12,566267.28
842902266,2367,154.06,90.93,364660.02,215231.31,149428.71
488202226,8742,9.33,6.92,81562.86,60494.64,21068.22
887562549,8337,47.45,31.79,395590.65,265033.23,130557.42
589469563,5998,81.73,56.67,490216.54,339906.66,150309.88
912722098,3606,47.45,31.79,171104.7,114634.74,56469.96
996431481,5073,154.06,90.93,781546.38,461287.89,320258.49
950021541,1340,9.33,6.92,12502.2,9272.8,3229.4
503228604,5382,109.28,35.84,588144.96,192890.88,395254.08
356101500,7202,154.06,90.93,1109540.12,654877.86,454662.26
829001557,8838,109.28,35.84,965816.64,316753.92,649062.72
512602603,9356,651.21,524.96,6092720.76,4911525.76,1181195
317890965,9856,255.28,159.42,2516039.68,1571243.52,944796.16
326165473,8466,81.73,56.67,691926.18,479768.22,212157.96
239037454,5349,152.58,97.44,816150.42,521206.56,294943.86
728430736,7697,81.73,56.67,629075.81,436188.99,192886.82
286581647,4733,651.21,524.96,3082176.93,2484635.68,597541.25
176039016,2712,255.28,159.42,692319.36,432347.04,259972.32
379664170,9920,668.27,502.54,6629238.4,4985196.8,1644041.6
950630939,1675,255.28,159.42,427594,267028.5,160565.5
662425649,5325,9.33,6.92,49682.25,36849,12833.25
158847129,5250,109.28,35.84,573720,188160,385560
604006707,7862,421.89,364.69,3316899.18,2867192.78,449706.4
532328212,6602,47.45,31.79,313264.9,209877.58,103387.32
798547971,6945,109.28,35.84,758949.6,248908.8,510040.8
527714812,1395,205.7,117.11,286951.5,163368.45,123583.05
265190064,4488,668.27,502.54,2999195.76,2255399.52,743796.24
626647555,7792,421.89,364.69,3287366.88,2841664.48,445702.4
948073613,4905,205.7,117.11,1008958.5,574424.55,434533.95
635767066,6458,437.2,263.33,2823437.6,1700585.14,1122852.46
516339242,5111,9.33,6.92,47685.63,35368.12,12317.51
586713969,556,255.28,159.42,141935.68,88637.52,53298.16
464127576,4518,421.89,364.69,1906099.02,1647669.42,258429.6
736128890,5752,154.06,90.93,886153.12,523029.36,363123.76
710579240,5043,81.73,56.67,412164.39,285786.81,126377.58
665652453,208,81.73,56.67,16999.84,11787.36,5212.48
499834859,1097,9.33,6.92,10235.01,7591.24,2643.77
181925284,4589,668.27,502.54,3066691.03,2306156.06,760534.97
201035058,9596,152.58,97.44,1464157.68,935034.24,529123.44
216588008,2059,421.89,364.69,868671.51,750896.71,117774.8
408320462,9953,421.89,364.69,4199071.17,3629759.57,569311.6
126281249,8283,421.89,364.69,3494514.87,3020727.27,473787.6
140831696,4083,437.2,263.33,1785087.6,1075176.39,709911.21
392645633,1423,255.28,159.42,363263.44,226854.66,136408.78
442709386,6400,421.89,364.69,2700096,2334016,366080
822321784,2145,255.28,159.42,547575.6,341955.9,205619.7
783094155,3817,152.58,97.44,582397.86,371928.48,210469.38
546950328,3611,154.06,90.93,556310.66,328348.23,227962.43
856126630,5750,651.21,524.96,3744457.5,3018520,725937.5
723171889,1487,651.21,524.96,968349.27,780615.52,187733.75
580947434,4111,205.7,117.11,845632.7,481439.21,364193.49
932627093,3937,81.73,56.67,321771.01,223109.79,98661.22
101697194,3315,421.89,364.69,1398565.35,1208947.35,189618
981956565,1624,47.45,31.79,77058.8,51626.96,25431.84
687516534,275,437.2,263.33,120230,72415.75,47814.25
902800929,7712,205.7,117.11,1586358.4,903152.32,683206.08
232546079,4407,205.7,117.11,906519.9,516103.77,390416.13
951800811,7866,668.27,502.54,5256611.82,3952979.64,1303632.18
455926454,7624,437.2,263.33,3333212.8,2007627.92,1325584.88
710596835,249,255.28,159.42,63564.72,39695.58,23869.14
601798284,4340,437.2,263.33,1897448,1142852.2,754595.8
885829627,5527,255.28,159.42,1410932.56,881114.34,529818.22
139302194,1470,421.89,364.69,620178.3,536094.3,84084
609139811,6862,81.73,56.67,560831.26,388869.54,171961.72
562578809,8426,437.2,263.33,3683847.2,2218818.58,1465028.62
137168014,9918,437.2,263.33,4336149.6,2611706.94,1724442.66
890768754,7124,437.2,263.33,3114612.8,1875962.92,1238649.88
851554858,2861,255.28,159.42,730356.08,456100.62,274255.46
368012654,1977,437.2,263.33,864344.4,520603.41,343740.99
758940970,6353,9.33,6.92,59273.49,43962.76,15310.73
263451135,9900,81.73,56.67,809127,561033,248094
790966975,3560,81.73,56.67,290958.8,201745.2,89213.6
271224820,306,421.89,364.69,129098.34,111595.14,17503.2
304273498,144,81.73,56.67,11769.12,8160.48,3608.64
310474336,5110,152.58,97.44,779683.8,497918.4,281765.4
680501163,4271,651.21,524.96,2781317.91,2242104.16,539213.75
525340306,8726,9.33,6.92,81413.58,60383.92,21029.66
826290595,6604,9.33,6.92,61615.32,45699.68,15915.64
384963357,8067,437.2,263.33,3526892.4,2124283.11,1402609.29
773282420,307,152.58,97.44,46842.06,29914.08,16927.98
483484113,2548,109.28,35.84,278445.44,91320.32,187125.12
778117263,1044,81.73,56.67,85326.12,59163.48,26162.64
740043199,4083,152.58,97.44,622984.14,397847.52,225136.62
422435748,6980,47.45,31.79,331201,221894.2,109306.8
398781239,7085,437.2,263.33,3097562,1865693.05,1231868.95
412878501,8778,152.58,97.44,1339347.24,855328.32,484018.92
728838860,8470,205.7,117.11,1742279,991921.7,750357.3
781086146,9603,255.28,159.42,2451453.84,1530910.26,920543.58
524356687,7651,668.27,502.54,5112933.77,3844933.54,1268000.23
883699309,5118,205.7,117.11,1052772.6,599368.98,453403.62
604475343,6542,255.28,159.42,1670041.76,1042925.64,627116.12
302358615,3488,154.06,90.93,537361.28,317163.84,220197.44
213335454,9556,81.73,56.67,781011.88,541538.52,239473.36
643704688,5377,668.27,502.54,3593287.79,2702157.58,891130.21
620077645,3610,47.45,31.79,171294.5,114761.9,56532.6
139378154,3948,255.28,159.42,1007845.44,629390.16,378455.28
618842542,8115,437.2,263.33,3547878,2136922.95,1410955.05
846019637,4866,109.28,35.84,531756.48,174397.44,357359.04
128770768,4987,205.7,117.11,1025825.9,584027.57,441798.33
545269763,6295,154.06,90.93,969807.7,572404.35,397403.35
194002950,8639,651.21,524.96,5625803.19,4535129.44,1090673.75
843769156,8899,81.73,56.67,727315.27,504306.33,223008.94
283679711,5985,81.73,56.67,489154.05,339169.95,149984.1
873158442,5842,651.21,524.96,3804368.82,3066816.32,737552.5
991941678,6441,109.28,35.84,703872.48,230845.44,473027.04
890078246,2787,154.06,90.93,429365.22,253421.91,175943.31
437929475,1918,109.28,35.84,209599.04,68741.12,140857.92
476169192,7900,668.27,502.54,5279333,3970066,1309267
565783727,6833,154.06,90.93,1052691.98,621324.69,431367.29
338071906,1845,154.06,90.93,284240.7,167765.85,116474.85
844645059,8098,152.58,97.44,1235592.84,789069.12,446523.72
507427012,7784,437.2,263.33,3403164.8,2049760.72,1353404.08
968654096,5127,154.06,90.93,789865.62,466198.11,323667.51
340875136,1383,668.27,502.54,924217.41,695012.82,229204.59
856951463,9836,47.45,31.79,466718.2,312686.44,154031.76
320056903,805,205.7,117.11,165588.5,94273.55,71314.95
653677785,6638,205.7,117.11,1365436.6,777376.18,588060.42
251612937,6714,81.73,56.67,548735.22,380482.38,168252.84
727973687,2446,9.33,6.92,22821.18,16926.32,5894.86
167183864,2275,152.58,97.44,347119.5,221676,125443.5
773979794,6676,668.27,502.54,4461370.52,3354957.04,1106413.48
323410308,3152,154.06,90.93,485597.12,286611.36,198985.76
710836732,1240,205.7,117.11,255068,145216.4,109851.6
301932895,7508,651.21,524.96,4889284.68,3941399.68,947885
682685124,554,154.06,90.93,85349.24,50375.22,34974.02
809392249,6008,437.2,263.33,2626697.6,1582086.64,1044610.96
158665597,1531,109.28,35.84,167307.68,54871.04,112436.64
977428996,1815,9.33,6.92,16933.95,12559.8,4374.15
632918775,3585,651.21,524.96,2334587.85,1881981.6,452606.25
162683761,595,437.2,263.33,260134,156681.35,103452.65
224585282,8631,9.33,6.92,80527.23,59726.52,20800.71
646797168,510,154.06,90.93,78570.6,46374.3,32196.3
877805745,1082,255.28,159.42,276212.96,172492.44,103720.52
436409842,2225,109.28,35.84,243148,79744,163404
261720788,7852,255.28,159.42,2004458.56,1251765.84,752692.72
463162410,8904,205.7,117.11,1831552.8,1042747.44,788805.36
770471036,8356,154.06,90.93,1287325.36,759811.08,527514.28
983695495,6212,255.28,159.42,1585799.36,990317.04,595482.32
523197114,4507,255.28,159.42,1150546.96,718505.94,432041.02
679649722,2311,668.27,502.54,1544371.97,1161369.94,383002.03
564039647,721,668.27,502.54,481822.67,362331.34,119491.33
257665717,7866,437.2,263.33,3439015.2,2071353.78,1367661.42
362139260,3910,109.28,35.84,427284.8,140134.4,287150.4
649384105,6042,9.33,6.92,56371.86,41810.64,14561.22
511636579,3488,9.33,6.92,32543.04,24136.96,8406.08
311445510,2502,651.21,524.96,1629327.42,1313449.92,315877.5
931672227,1371,9.33,6.92,12791.43,9487.32,3304.11
625490558,5411,205.7,117.11,1113042.7,633682.21,479360.49
866386830,1971,9.33,6.92,18389.43,13639.32,4750.11
498159873,5431,205.7,117.11,1117156.7,636024.41,481132.29
684921014,2203,109.28,35.84,240743.84,78955.52,161788.32
861094081,5729,154.06,90.93,882609.74,520937.97,361671.77
981415402,1482,47.45,31.79,70320.9,47112.78,23208.12
170933806,1967,154.06,90.93,303036.02,178859.31,124176.71
775010621,1720,421.89,364.69,725650.8,627266.8,98384
709319674,2309,154.06,90.93,355724.54,209957.37,145767.17
209847295,7333,154.06,90.93,1129721.98,666789.69,462932.29
482892310,7420,651.21,524.96,4831978.2,3895203.2,936775
555066049,5233,152.58,97.44,798451.14,509903.52,288547.62
423292338,464,9.33,6.92,4329.12,3210.88,1118.24
604807507,4836,47.45,31.79,229468.2,153736.44,75731.76
787160384,7105,651.21,524.96,4626847.05,3729840.8,897006.25
278212296,8056,109.28,35.84,880359.68,288727.04,591632.64
256137073,5507,9.33,6.92,51380.31,38108.44,13271.87
619421041,9306,152.58,97.44,1419909.48,906776.64,513132.84
436863029,6333,668.27,502.54,4232153.91,3182585.82,1049568.09
197574365,5500,81.73,56.67,449515,311685,137830
460978877,2749,81.73,56.67,224675.77,155785.83,68889.94
506812894,6053,9.33,6.92,56474.49,41886.76,14587.73
585125243,417,651.21,524.96,271554.57,218908.32,52646.25
566277253,2878,81.73,56.67,235218.94,163096.26,72122.68
390942752,7503,421.89,364.69,3165440.67,2736269.07,429171.6
520108067,390,154.06,90.93,60083.4,35462.7,24620.7
585072028,4670,152.58,97.44,712548.6,455044.8,257503.8
737445962,5503,47.45,31.79,261117.35,174940.37,86176.98
299153697,5082,437.2,263.33,2221850.4,1338243.06,883607.34
912431561,7630,421.89,364.69,3219020.7,2782584.7,436436
689828383,4403,205.7,117.11,905697.1,515635.33,390061.77
964205491,8686,152.58,97.44,1325309.88,846363.84,478946.04
438736712,798,152.58,97.44,121758.84,77757.12,44001.72
136908376,3086,109.28,35.84,337238.08,110602.24,226635.84
252519309,4930,651.21,524.96,3210465.3,2588052.8,622412.5
599680840,7742,81.73,56.67,632753.66,438739.14,194014.52
162816798,9964,109.28,35.84,1088865.92,357109.76,731756.16
246663510,2069,651.21,524.96,1347353.49,1086142.24,261211.25
426269805,1563,437.2,263.33,683343.6,411584.79,271758.81
796997010,7981,9.33,6.92,74462.73,55228.52,19234.21
624518954,7892,205.7,117.11,1623384.4,924232.12,699152.28
594821965,9893,668.27,502.54,6611195.11,4971628.22,1639566.89
564204871,9614,651.21,524.96,6260732.94,5046965.44,1213767.5
909279000,4717,437.2,263.33,2062272.4,1242127.61,820144.79
276968181,9894,255.28,159.42,2525740.32,1577301.48,948438.84
534508740,1869,152.58,97.44,285172.02,182115.36,103056.66
919449508,4396,651.21,524.96,2862719.16,2307724.16,554995
289651811,3262,421.89,364.69,1376205.18,1189618.78,186586.4
273289477,1284,47.45,31.79,60925.8,40818.36,20107.44
318848836,3311,255.28,159.42,845232.08,527839.62,317392.46
845128715,1222,651.21,524.96,795778.62,641501.12,154277.5
991240441,8929,81.73,56.67,729767.17,506006.43,223760.74
866607844,7374,152.58,97.44,1125124.92,718522.56,406602.36
200967252,9531,651.21,524.96,6206682.51,5003393.76,1203288.75
594367492,5404,81.73,56.67,441668.92,306244.68,135424.24
567169892,7030,651.21,524.96,4578006.3,3690468.8,887537.5
510048282,3476,205.7,117.11,715013.2,407074.36,307938.84
433988988,5841,154.06,90.93,899864.46,531122.13,368742.33
420290839,2254,9.33,6.92,21029.82,15597.68,5432.14
170565164,2877,651.21,524.96,1873531.17,1510309.92,363221.25
356735789,4902,152.58,97.44,747947.16,477650.88,270296.28
371039044,7553,255.28,159.42,1928129.84,1204099.26,724030.58
576023757,7085,421.89,364.69,2989090.65,2583828.65,405262
954551255,1784,109.28,35.84,194955.52,63938.56,131016.96
659795367,6966,651.21,524.96,4536328.86,3656871.36,879457.5
265242421,9982,421.89,364.69,4211305.98,3640335.58,570970.4
414691245,5210,81.73,56.67,425813.3,295250.7,130562.6
472253167,9062,668.27,502.54,6055862.74,4554017.48,1501845.26
772352015,4980,47.45,31.79,236301,158314.2,77986.8
369724118,8438,9.33,6.92,78726.54,58390.96,20335.58
189418303,1940,109.28,35.84,212003.2,69529.6,142473.6
776795899,24,9.33,6.92,223.92,166.08,57.84
947530734,4255,81.73,56.67,347761.15,241130.85,106630.3
937609136,8234,154.06,90.93,1268530.04,748717.62,519812.42
153329932,2589,9.33,6.92,24155.37,17915.88,6239.49
321304452,9982,152.58,97.44,1523053.56,972646.08,550407.48
538456523,106,668.27,502.54,70836.62,53269.24,17567.38
422022473,4683,255.28,159.42,1195476.24,746563.86,448912.38
559551131,2469,9.33,6.92,23035.77,17085.48,5950.29
